archivo,linea,riesgo,patrones,codigo
/app/backend/tests/test_catalogos_rrhh.py,242,BAJO,Supervisor,"pytest.skip(""Supervisor user does not exist"")"
/app/backend/tests/test_catalogos_rrhh.py,272,BAJO,Supervisor,"""""""Test POST /api/rrhh/catalogos/puestos - Supervisor should get 403"""""""
/app/backend/tests/test_catalogos_rrhh.py,277,BAJO,Supervisor,"""descripcion"": ""TEST_Puesto_Supervisor"","
/app/backend/tests/test_catalogos_rrhh.py,282,BAJO,Supervisor,"print(f""Supervisor create puesto status: {response.status_code}"")"
/app/backend/tests/test_catalogos_rrhh.py,283,ALTO,Supervisor,"assert response.status_code == 403, f""Supervisor should get 403, got {response.status_code}: {response.text}"""
/app/backend/tests/test_catalogos_rrhh.py,284,BAJO,Supervisor,"print(""Supervisor correctly denied - 403 Forbidden"")"
/app/backend/tests/test_catalogos_rrhh.py,314,BAJO,Supervisor,"""""""Test POST /api/rrhh/catalogos/tipos-incidencias - Supervisor should get 403"""""""
/app/backend/tests/test_catalogos_rrhh.py,320,BAJO,Supervisor,"""descripcion"": ""TEST_Supervisor"","
/app/backend/tests/test_catalogos_rrhh.py,324,BAJO,Supervisor,"print(f""Supervisor create tipo incidencia status: {response.status_code}"")"
/app/backend/tests/test_catalogos_rrhh.py,325,ALTO,Supervisor,"assert response.status_code == 403, f""Supervisor should get 403, got {response.status_code}: {response.text}"""
/app/backend/tests/test_catalogos_rrhh.py,326,BAJO,Supervisor,"print(""Supervisor correctly denied - 403 Forbidden"")"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,5,BAJO,"SUPERADMIN, ADMIN","canónico ('SUPERADMIN'), pero ~185 guards de backend y ~47 del frontend comparan"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,6,BAJO,"SuperAdministrador, Administrador","por igualdad contra el NombreRol legacy ('SuperAdministrador'). Con CodigoRol, esos"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,7,BAJO,"SuperAdministrador, Administrador",endpoints negaban acceso al SuperAdministrador (p.ej. /api/config-asignaciones -> 403).
/app/backend/tests/test_rol_canonicidad_normalize_user.py,14,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN",SUPERADMIN  <-> SuperAdministrador
/app/backend/tests/test_rol_canonicidad_normalize_user.py,15,BAJO,"Administrador, ADMIN",ADMIN       <-> Administrador
/app/backend/tests/test_rol_canonicidad_normalize_user.py,16,BAJO,"Supervisor, SUPERVISOR, VISOR",SUPERVISOR  <-> Supervisor
/app/backend/tests/test_rol_canonicidad_normalize_user.py,17,BAJO,"Usuario, USUARIO",USUARIO     <-> Usuario
/app/backend/tests/test_rol_canonicidad_normalize_user.py,18,BAJO,"Visor, VISOR",VISOR       <-> Visor
/app/backend/tests/test_rol_canonicidad_normalize_user.py,25,BAJO,Usuario,"""UsuarioID"": 8,"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,37,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","u = _norm(""SUPERADMIN"", ""SuperAdministrador"")"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,38,ALTO,"SuperAdministrador, Administrador","assert u[""role""] == ""SuperAdministrador""  # lo que esperan los guards legacy"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,39,MEDIO,"SUPERADMIN, ADMIN","assert u[""role_code""] == ""SUPERADMIN""      # canónico preservado"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,40,MEDIO,"SUPERADMIN, ADMIN","assert u[""_sql_rol_codigo""] == ""SUPERADMIN"""
/app/backend/tests/test_rol_canonicidad_normalize_user.py,45,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","""SUPERADMIN"": ""SuperAdministrador"","
/app/backend/tests/test_rol_canonicidad_normalize_user.py,46,BAJO,"Administrador, ADMIN","""ADMIN"": ""Administrador"","
/app/backend/tests/test_rol_canonicidad_normalize_user.py,47,BAJO,"Supervisor, SUPERVISOR, VISOR","""SUPERVISOR"": ""Supervisor"","
/app/backend/tests/test_rol_canonicidad_normalize_user.py,48,BAJO,"Usuario, USUARIO","""USUARIO"": ""Usuario"","
/app/backend/tests/test_rol_canonicidad_normalize_user.py,49,BAJO,"Visor, VISOR","""VISOR"": ""Visor"","
/app/backend/tests/test_rol_canonicidad_normalize_user.py,58,BAJO,ADMIN,"u = _norm(""ADMIN"", None)"
/app/backend/tests/test_rol_canonicidad_normalize_user.py,59,MEDIO,ADMIN,"assert u[""role""] == ""ADMIN"""
/app/backend/tests/test_rol_canonicidad_normalize_user.py,60,MEDIO,ADMIN,"assert u[""role_code""] == ""ADMIN"""
/app/backend/tests/test_rol_canonicidad_normalize_user.py,65,ALTO,Usuario,"assert u[""role""] == ""Usuario"""
/app/backend/tests/test_auth_mocks.py,37,BAJO,Administrador,"""role"": ""Administrador"","
/app/backend/tests/test_auth_mocks.py,100,ALTO,"Administrador, Supervisor, Usuario","assert user[""role""] in [""Administrador"", ""Supervisor"", ""Usuario""]"
/app/backend/tests/test_compras_analisis.py,10,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_compras_analisis.py,22,BAJO,ADMIN,"""email"": os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_compras_analisis.py,23,BAJO,ADMIN,"""password"": os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_compras_analisis.py,273,BAJO,ADMIN,"""email"": os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_compras_analisis.py,274,BAJO,ADMIN,"""password"": os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_config_asignaciones.py,5,BAJO,USUARIO,- UNIDAD DE NEGOCIO + ALMACÉN → USUARIO RESPONSABLE
/app/backend/tests/test_config_asignaciones.py,22,BAJO,"SUPERADMIN, ADMIN","from conftest import TEST_SUPERADMIN_EMAIL, TEST_SUPERADMIN_PASSWORD"
/app/backend/tests/test_config_asignaciones.py,27,BAJO,"SUPERADMIN, ADMIN","SUPERADMIN_EMAIL = os.environ.get(""TEST_SUPERADMIN_EMAIL"", TEST_SUPERADMIN_EMAIL)"
/app/backend/tests/test_config_asignaciones.py,28,BAJO,"SUPERADMIN, ADMIN","SUPERADMIN_PASSWORD = os.environ.get(""TEST_SUPERADMIN_PASSWORD"", TEST_SUPERADMIN_PASSWORD)"
/app/backend/tests/test_config_asignaciones.py,49,BAJO,"SUPERADMIN, ADMIN","json={""email"": SUPERADMIN_EMAIL, ""password"": SUPERADMIN_PASSWORD}"
/app/backend/tests/test_config_asignaciones.py,74,BAJO,"SUPERADMIN, ADMIN","json={""email"": SUPERADMIN_EMAIL, ""password"": SUPERADMIN_PASSWORD}"
/app/backend/tests/test_config_asignaciones.py,79,ALTO,"SuperAdministrador, Administrador","assert data[""user""][""role""] == ""SuperAdministrador"""
/app/backend/tests/test_config_asignaciones.py,251,MEDIO,"SUPERADMIN, ADMIN","superadmin_user = next((u for u in users if u[""email""] == SUPERADMIN_EMAIL), None)"
/app/backend/tests/test_config_asignaciones.py,413,ALTO,"SuperAdministrador, Administrador","superadmin = next((u for u in users if u[""role""] == ""SuperAdministrador""), None)"
/app/backend/tests/test_config_asignaciones.py,483,MEDIO,"SUPERADMIN, ADMIN","superadmin = next((u for u in users if u[""email""] == SUPERADMIN_EMAIL), None)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,8,BAJO,Administrador,2. POST /api/users - Administrador legacy (should allow via fallback)
/app/backend/tests/test_rbac_fase11_post_endpoints.py,9,BAJO,Usuario,3. POST /api/users - Usuario (should deny 403)
/app/backend/tests/test_rbac_fase11_post_endpoints.py,12,BAJO,Administrador,6. POST /api/roles - Administrador legacy (should allow via fallback)
/app/backend/tests/test_rbac_fase11_post_endpoints.py,13,BAJO,Usuario,7. POST /api/roles - Usuario (should deny 403)
/app/backend/tests/test_rbac_fase11_post_endpoints.py,27,BAJO,"SUPERADMIN, ADMIN","TEST_SUPERADMIN_EMAIL, TEST_SUPERADMIN_PASSWORD,"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,28,BAJO,ADMIN,"TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD,"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,35,BAJO,"SUPERADMIN, ADMIN",SUPERADMIN_CREDS = {
/app/backend/tests/test_rbac_fase11_post_endpoints.py,36,BAJO,"SUPERADMIN, ADMIN","""email"": os.environ.get(""TEST_SUPERADMIN_EMAIL"", TEST_SUPERADMIN_EMAIL),"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,37,BAJO,"SUPERADMIN, ADMIN","""password"": os.environ.get(""TEST_SUPERADMIN_PASSWORD"", TEST_SUPERADMIN_PASSWORD)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,39,BAJO,ADMIN,ADMIN_CREDS = {
/app/backend/tests/test_rbac_fase11_post_endpoints.py,40,BAJO,ADMIN,"""email"": os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,41,BAJO,ADMIN,"""password"": os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,43,BAJO,USUARIO,USUARIO_CREDS = {
/app/backend/tests/test_rbac_fase11_post_endpoints.py,54,BAJO,"SUPERADMIN, ADMIN","response = requests.post(f""{BASE_URL}/api/auth/login"", json=SUPERADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,60,ALTO,"SuperAdministrador, Administrador","assert data[""user""][""role""] == ""SuperAdministrador"", f""Expected SuperAdministrador, got {data['user']['role']}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,64,BAJO,Administrador,"""""""Administrador login should work"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,65,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,72,ALTO,Administrador,"assert data[""user""][""role""] == ""Administrador"", f""Expected Administrador, got {data['user']['role']}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,76,BAJO,Usuario,"""""""Usuario login should work"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,77,BAJO,USUARIO,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=USUARIO_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,78,BAJO,Usuario,"print(f""Usuario login: {response.status_code}"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,80,BAJO,Usuario,"print(f""Usuario login response: {response.text}"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,81,BAJO,Usuario,"pytest.skip(""Usuario may not exist - skipping usuario tests"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,84,ALTO,Usuario,"assert data[""user""][""role""] == ""Usuario"", f""Expected Usuario, got {data['user']['role']}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,85,BAJO,Usuario,"print(f""Usuario login SUCCESS - role: {data['user']['role']}"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,94,BAJO,Usuario,"""role"": ""Usuario""  # Required field per schema"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,117,BAJO,"SUPERADMIN, ADMIN","response = requests.post(f""{BASE_URL}/api/auth/login"", json=SUPERADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,124,BAJO,Administrador,"""""""Get Administrador token"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,125,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,132,BAJO,Usuario,"""""""Get Usuario token"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,133,BAJO,USUARIO,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=USUARIO_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,135,BAJO,Usuario,"pytest.skip(""Usuario login failed - user may not exist"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,145,BAJO,Usuario,"""role"": ""Usuario"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,159,BAJO,Administrador,"""""""POST /api/users with Administrador should be allowed via legacy fallback"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,165,BAJO,Usuario,"""role"": ""Usuario"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,179,BAJO,Usuario,"""""""POST /api/users with Usuario should be denied (403)"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,184,BAJO,Usuario,"""role"": ""Usuario"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,188,BAJO,Usuario,"print(f""POST /api/users (Usuario): {response.status_code}"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,191,ALTO,Usuario,"assert response.status_code == 403, f""Usuario should be denied (403), got {response.status_code}: {response.text}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,192,BAJO,Usuario,"print(""Usuario correctly denied (403) for POST /api/users"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,200,BAJO,Usuario,"""role"": ""Usuario"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,216,BAJO,"SUPERADMIN, ADMIN","response = requests.post(f""{BASE_URL}/api/auth/login"", json=SUPERADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,223,BAJO,Administrador,"""""""Get Administrador token"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,224,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,231,BAJO,Usuario,"""""""Get Usuario token"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,232,BAJO,USUARIO,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=USUARIO_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,234,BAJO,Usuario,"pytest.skip(""Usuario login failed - user may not exist"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,260,BAJO,Administrador,"""""""POST /api/roles with Administrador should be allowed via legacy fallback"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,261,BAJO,ADMIN,"unique_name = f""TEST_ROLE_ADMIN_{uuid.uuid4().hex[:8]}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,282,BAJO,Usuario,"""""""POST /api/roles with Usuario should be denied (403)"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,290,BAJO,Usuario,"print(f""POST /api/roles (Usuario): {response.status_code}"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,293,ALTO,Usuario,"assert response.status_code == 403, f""Usuario should be denied (403), got {response.status_code}: {response.text}"""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,294,BAJO,Usuario,"print(""Usuario correctly denied (403) for POST /api/roles"")"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,303,BAJO,"SUPERADMIN, ADMIN","response = requests.post(f""{BASE_URL}/api/auth/login"", json=SUPERADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,310,BAJO,Administrador,"""""""Get Administrador token"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,311,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_rbac_fase11_post_endpoints.py,328,BAJO,Administrador,"""""""GET /api/users with Administrador should work (FASE 9 no regression)"""""""
/app/backend/tests/test_rbac_fase11_post_endpoints.py,350,BAJO,Administrador,"""""""GET /api/roles with Administrador should work (FASE 9 no regression)"""""""
/app/backend/tests/test_sistema_trazabilidad.py,15,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_sistema_trazabilidad.py,20,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_sistema_trazabilidad.py,21,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_sistema_trazabilidad.py,40,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_sistema_trazabilidad.py,41,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_sistema_trazabilidad.py,356,BAJO,ADMIN,"json={""password"": ADMIN_PASSWORD, ""comentario"": ""Nivel 1 aprobado""}"
/app/backend/tests/test_sistema_trazabilidad.py,403,BAJO,ADMIN,"json={""password"": ADMIN_PASSWORD, ""comentario"": ""Aprobación final nivel 2""}"
/app/backend/tests/test_responsabilidad_economica.py,18,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_responsabilidad_economica.py,23,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_responsabilidad_economica.py,24,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_responsabilidad_economica.py,43,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_responsabilidad_economica.py,49,MEDIO,ADMIN,"assert data[""user""][""email""] == ADMIN_EMAIL"
/app/backend/tests/test_responsabilidad_economica.py,445,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_responsabilidad_economica.py,470,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_permissions_v5.py,10,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD, TEST_USER_PASSWORD"
/app/backend/tests/test_permissions_v5.py,15,BAJO,ADMIN,ADMIN_CREDS = {
/app/backend/tests/test_permissions_v5.py,16,BAJO,ADMIN,"""email"": os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_permissions_v5.py,17,BAJO,ADMIN,"""password"": os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_permissions_v5.py,36,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_permissions_v5.py,42,MEDIO,ADMIN,"assert data[""user""][""email""] == ADMIN_CREDS[""email""]"
/app/backend/tests/test_permissions_v5.py,43,ALTO,Administrador,"assert data[""user""][""role""] == ""Administrador"""
/app/backend/tests/test_permissions_v5.py,72,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_permissions_v5.py,115,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_permissions_v5.py,141,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_permissions_v5.py,169,BAJO,ADMIN,"response = requests.post(f""{BASE_URL}/api/auth/login"", json=ADMIN_CREDS)"
/app/backend/tests/test_sucursales_permissions.py,14,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD, TEST_USER_EMAIL, TEST_USER_PASSWORD"
/app/backend/tests/test_sucursales_permissions.py,19,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_sucursales_permissions.py,20,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_sucursales_permissions.py,34,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_sucursales_permissions.py,35,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_sucursales_permissions.py,68,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_sucursales_permissions.py,69,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_sucursales_permissions.py,74,ALTO,Administrador,"assert data[""user""][""role""] == ""Administrador"""
/app/backend/tests/test_sucursales_permissions.py,177,BAJO,Usuario,class TestUsuariosPage:
/app/backend/tests/test_sucursales_permissions.py,178,BAJO,Usuario,"""""""Test that Usuarios page loads correctly"""""""
/app/backend/tests/test_mpro_inventory_analysis.py,16,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_mpro_inventory_analysis.py,41,BAJO,ADMIN,"""email"": os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_mpro_inventory_analysis.py,42,BAJO,ADMIN,"""password"": os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_nominas.py,11,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,16,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_nominas.py,17,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_nominas.py,27,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,28,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,119,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,120,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,154,BAJO,Supervisor,"""""""POST /api/nomina/ciclos - Create cycle requires Supervisor/Admin role"""""""
/app/backend/tests/test_nominas.py,210,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,211,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,279,BAJO,ADMIN,"json={""password"": ADMIN_PASSWORD, ""comentario"": ""TEST_Avance automático""},"
/app/backend/tests/test_nominas.py,341,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,342,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,426,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,427,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_nominas.py,482,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_nominas.py,483,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_responsabilidad_aprobaciones.py,21,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_responsabilidad_aprobaciones.py,22,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_responsabilidad_aprobaciones.py,30,BAJO,"SUPERVISOR, VISOR","""SUPERVISOR"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,85,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,108,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,137,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,174,BAJO,"SUPERVISOR, VISOR","rol = ""SUPERVISOR"""
/app/backend/tests/test_responsabilidad_aprobaciones.py,330,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,385,BAJO,"SUPERVISOR, VISOR","""""""Test that SUPERVISOR can only approve amounts up to $500"""""""
/app/backend/tests/test_responsabilidad_aprobaciones.py,402,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,407,MEDIO,"SUPERVISOR, VISOR","assert response.status_code == 403, f""Expected 403 for SUPERVISOR approving >${monto}, got {response.status_code}"""
/app/backend/tests/test_responsabilidad_aprobaciones.py,408,BAJO,"SUPERVISOR, VISOR","print(f""✓ SUPERVISOR correctly denied for monto ${monto} > $500"")"
/app/backend/tests/test_responsabilidad_aprobaciones.py,593,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones.py,646,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_responsabilidad_aprobaciones.py,674,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_dashboard_servers.py,13,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_dashboard_servers.py,18,BAJO,ADMIN,"TEST_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_dashboard_servers.py,19,BAJO,ADMIN,"TEST_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_comercial_rbac_blindaje.py,19,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_comercial_rbac_blindaje.py,20,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_comercial_rbac_blindaje.py,34,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_comercial_rbac_blindaje.py,35,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_centro_control_whatsapp.py,25,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_centro_control_whatsapp.py,26,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_centro_control_whatsapp.py,37,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_cargos_economicos.py,169,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,181,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,193,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,222,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_cargos_economicos.py,234,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
